TrackingWebScriptsId,SubjectId,SessionId,GroupId,ipaddress,launchtimestamp,licensetimestamp,datatimestamp,errortimestamp,finishtimestamp,scriptpath,useragent,finishuseragent,iqclient,launchversion,licenseversion,launchquery,datafiles,finishredirect,launchcount,licensecount,datafilecount,errorcount,finishcount,sessionlength
213688,124,,837074326,1714614701,5/11/2021 14:09,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,,5.0.14.0,,,,,3,0,0,0,0,0
213688,125,,740523130,738001476,5/11/2021 14:09,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36",,,5.0.14.0,,,,,3,0,0,0,0,0
213688,121,,396538561,1034989410,5/11/2021 14:09,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.59 Safari/537.36",,,5.0.14.0,,,,,3,0,0,0,0,0
213688,126,,665189049,2370574148,5/11/2021 14:10,,,,5/11/2021 14:19,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,127,,972750561,1714614701,5/11/2021 14:10,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,,5.0.14.0,,,,,4,0,0,0,0,0
213688,133,,751679784,2366293039,5/11/2021 14:11,,,,5/11/2021 14:15,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,128,,440792769,1714614701,5/11/2021 14:11,,,,5/11/2021 14:14,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,2,0,0,0,1,0
213688,129,,958173294,3022688924,5/11/2021 14:11,,,,5/11/2021 14:16,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,132,,916221930,859584646,5/11/2021 14:12,,,,5/11/2021 14:14,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,134,,168491691,3922159652,5/11/2021 14:12,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,131,,889420221,3212064841,5/11/2021 14:13,,,,5/11/2021 14:21,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,130,,415582358,1098208585,5/11/2021 14:14,,,,,batch_pilot2.iqx,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,,5.0.14.0,,,,,3,0,0,0,0,0
213688,141,,770463457,2852542283,5/11/2021 14:14,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",,,5.0.14.0,,,,,4,0,0,0,0,0
213688,142,,248285519,3993488713,5/11/2021 14:14,,,,5/11/2021 14:19,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,136,,327250182,3351865441,5/11/2021 14:14,,,,,batch_pilot2.iqx,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:63.0) Gecko/20100101 Firefox/63.0,,,5.0.14.0,,,,,2,0,0,0,0,0
213688,139,,246316811,2763181129,5/11/2021 14:15,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,138,,207576406,1537358153,5/11/2021 14:15,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,145,,740515121,3609591832,5/11/2021 14:15,,,,5/11/2021 14:18,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,144,,193791408,589895981,5/11/2021 14:16,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36",,,5.0.14.0,,,,,3,0,0,0,0,0
213688,140,,233933346,547357534,5/11/2021 14:16,,,,5/11/2021 14:21,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,2,0,0,0,1,0
213688,146,,262716955,492203084,5/11/2021 14:18,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,135,,164150209,407504408,5/11/2021 14:18,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,150,,742347810,2852542283,5/11/2021 14:19,,,,5/11/2021 14:21,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,148,,56786654,2075156036,5/11/2021 14:19,5/11/2021 14:19,5/11/2021 14:22,,5/11/2021 14:22,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",Mozilla/5.0 (compatible; InquisitPlayer/5.0.14.0; Windows NT 10.0; Win64; x64),5.0.14.0,5.0.14.0,,"consent_form_survey_148_21-05-11-02-20-46-386.iqdat,consent_form_summary_148_21-05-11-02-20-48-433.iqdat,pilot_2_raw_148_21-05-11-02-22-13-886.iqdat,minutediscountingtask_i5_raw_148_21-05-11-02-22-46-777.iqdat,minutediscountingtask_i5_summary_148_21-05-11-02-22-49-027.iqdat",http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,1,5,0,1,201
213688,152,,131549396,834946114,5/11/2021 14:19,,,,5/11/2021 14:22,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,4,0,0,0,1,0
213688,151,,97474842,2649797730,5/11/2021 14:20,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",,,5.0.14.0,,,,,3,0,0,0,0,0
213688,155,,681304668,2763181129,5/11/2021 14:20,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36",,,5.0.14.0,,,,,3,0,0,0,0,0
213688,147,,382769186,1978371655,5/11/2021 14:20,,,,5/11/2021 14:23,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,156,,628988970,492203084,5/11/2021 14:21,,,,5/11/2021 14:25,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,157,,277070736,741540704,5/11/2021 14:23,,,,5/11/2021 14:24,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,161,,694684441,1330646552,5/11/2021 14:23,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,160,,364825224,589895981,5/11/2021 14:23,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,159,,447879181,1220233794,5/11/2021 14:24,,,,5/11/2021 14:27,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,163,,894702402,693948232,5/11/2021 14:25,,,,5/11/2021 14:32,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,162,,952080308,122186414,5/11/2021 14:25,,,,5/11/2021 14:28,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,166,,392235791,3626115864,5/11/2021 14:26,,,,5/11/2021 14:41,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,168,,840600907,770117548,5/11/2021 14:26,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",,,5.0.14.0,,,,,2,0,0,0,0,0
213688,172,,783817987,1330646552,5/11/2021 14:27,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",,,5.0.14.0,,,,,2,0,0,0,0,0
213688,167,,346991545,506819910,5/11/2021 14:27,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,170,,118210985,2969791305,5/11/2021 14:28,,,,5/11/2021 14:31,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,2,0,0,0,1,0
213688,173,,558507562,2718675224,5/11/2021 14:31,,,,5/11/2021 14:40,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,2,0,0,0,1,0
213688,165,,427582539,1168390473,5/11/2021 14:31,,,,5/11/2021 14:34,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,176,,190604679,1310799938,5/11/2021 14:31,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,180,,486618808,3098281132,5/11/2021 14:32,,,,,batch_pilot2.iqx,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,,5.0.14.0,,,,,1,0,0,0,0,0
213688,179,,343915415,3577161803,5/11/2021 14:32,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",,,5.0.14.0,,,,,2,0,0,0,0,0
213688,175,,536423669,1228903749,5/11/2021 14:32,,,,5/11/2021 14:37,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,2,0,0,0,1,0
213688,177,,275447795,3313495916,5/11/2021 14:33,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,178,,444738424,842004652,5/11/2021 14:33,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,181,,879219839,3109910444,5/11/2021 14:35,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",,,5.0.14.0,,,,,2,0,0,0,0,0
213688,186,,835121960,3609591832,5/11/2021 14:36,,,,5/11/2021 14:38,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,185,,297189000,4015013736,5/11/2021 14:37,,,,5/11/2021 14:39,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,188,,620796170,1443939399,5/11/2021 14:37,,,,5/11/2021 14:43,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,187,,869220298,1833367728,5/11/2021 14:38,,,,5/11/2021 14:45,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,189,,192776168,4207115611,5/11/2021 14:39,,,,5/11/2021 14:41,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,193,,319817236,1029859672,5/11/2021 14:39,,,,5/11/2021 14:44,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,194,,627914439,2940496481,5/11/2021 14:40,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36",,,5.0.14.0,,,,,2,0,0,0,0,0
213688,195,,881597284,98255188,5/11/2021 14:41,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",,,5.0.14.0,,,,,1,0,0,0,0,0
213688,200,,5028002,2940496481,5/11/2021 14:42,,,,5/11/2021 14:45,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,184,,832289747,4016761672,5/11/2021 14:42,,,,5/11/2021 14:47,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,190,,581883738,3577161803,5/11/2021 14:43,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",,,5.0.14.0,,,,,12,0,0,0,0,0
213688,197,,48920917,3038954914,5/11/2021 14:43,,,,5/11/2021 14:48,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,201,,168484858,2837894365,5/11/2021 14:43,,,,,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",,,5.0.14.0,,,,,2,0,0,0,0,0
213688,204,,935107238,98255188,5/11/2021 14:43,,,,5/11/2021 14:49,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,199,,832675749,1614243402,5/11/2021 14:43,,,,5/11/2021 14:45,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
213688,196,,69221329,1353998947,5/11/2021 14:44,,,,5/11/2021 14:46,batch_pilot2.iqx,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,5.0.14.0,,,,http://www.sussex.ac.uk/psychology/sibg/resources/userstudies/helena-2021-study-debrief-web,1,0,0,0,1,0
